101,-0.190808995
101.5,-0.199367934
102,-0.207911691
102.5,-0.216439614
103,-0.224951054
103.5,-0.233445364
104,-0.241921896
104.5,-0.250380004
105,-0.258819045
105.5,-0.267238376
106,-0.275637356
106.5,-0.284015345
107,-0.292371705
107.5,-0.3007058
108,-0.309016994
108.5,-0.317304656
109,-0.325568154
109.5,-0.333806859
110,-0.342020143
110.5,-0.350207381
111,-0.35836795
111.5,-0.366501227
112,-0.374606593
112.5,-0.382683432
113,-0.390731128
113.5,-0.398749069
114,-0.406736643
114.5,-0.414693243
115,-0.422618262
115.5,-0.430511097
116,-0.438371147
116.5,-0.446197813
117,-0.4539905
117.5,-0.461748613
118,-0.469471563
118.5,-0.47715876
119,-0.48480962
119.5,-0.49242356
120,-0.5
120.5,-0.507538363
121,-0.515038075
121.5,-0.522498565
122,-0.529919264
122.5,-0.537299608
123,-0.544639035
123.5,-0.551936985
124,-0.559192903
124.5,-0.566406237
125,-0.573576436
125.5,-0.580702956
126,-0.587785252
126.5,-0.594822787
127,-0.601815023
127.5,-0.608761429
128,-0.615661475
128.5,-0.622514637
129,-0.629320391
129.5,-0.63607822
130,-0.64278761
130.5,-0.649448048
131,-0.656059029
131.5,-0.662620048
132,-0.669130606
132.5,-0.675590208
133,-0.68199836
133.5,-0.688354576
134,-0.69465837
134.5,-0.700909264
135,-0.707106781
135.5,-0.713250449
136,-0.7193398
136.5,-0.725374371
137,-0.731353702
137.5,-0.737277337
138,-0.743144825
138.5,-0.748955721
139,-0.75470958
139.5,-0.760405966
140,-0.766044443
140.5,-0.771624583
141,-0.777145961
141.5,-0.782608157
142,-0.788010754
142.5,-0.79335334
143,-0.79863551
143.5,-0.803856861
144,-0.809016994
144.5,-0.814115518
145,-0.819152044
145.5,-0.824126189
146,-0.829037573
146.5,-0.833885822
147,-0.838670568
147.5,-0.843391446
148,-0.848048096
148.5,-0.852640164
149,-0.857167301
149.5,-0.86162916
150,-0.866025404
150.5,-0.870355696
151,-0.874619707
151.5,-0.878817113
152,-0.882947593
152.5,-0.887010833
153,-0.891006524
153.5,-0.894934362
154,-0.898794046
154.5,-0.902585284
155,-0.906307787
155.5,-0.909961271
156,-0.913545458
156.5,-0.917060074
157,-0.920504853
157.5,-0.923879533
158,-0.927183855
158.5,-0.930417568
159,-0.933580426
159.5,-0.936672189
160,-0.939692621
160.5,-0.942641491
161,-0.945518576
161.5,-0.948323655
162,-0.951056516
162.5,-0.953716951
163,-0.956304756
163.5,-0.958819735
164,-0.961261696
164.5,-0.963630453
165,-0.965925826
165.5,-0.96814764
166,-0.970295726
166.5,-0.97236992
167,-0.974370065
167.5,-0.976296007
168,-0.978147601
168.5,-0.979924705
169,-0.981627183
169.5,-0.983254908
170,-0.984807753
170.5,-0.986285602
171,-0.987688341
171.5,-0.989015863
172,-0.990268069
172.5,-0.991444861
173,-0.992546152
173.5,-0.993571856
174,-0.994521895
174.5,-0.995396198
175,-0.996194698
175.5,-0.996917334
176,-0.99756405
176.5,-0.998134798
177,-0.998629535
177.5,-0.999048222
178,-0.999390827
178.5,-0.999657325
179,-0.999847695
179.5,-0.999961923
180,-1
180.5,-0.999961923
181,-0.999847695
181.5,-0.999657325
182,-0.999390827
182.5,-0.999048222
183,-0.998629535
183.5,-0.998134798
184,-0.99756405
184.5,-0.996917334
185,-0.996194698
185.5,-0.995396198
186,-0.994521895
186.5,-0.993571856
187,-0.992546152
187.5,-0.991444861
188,-0.990268069
188.5,-0.989015863
189,-0.987688341
189.5,-0.986285602
190,-0.984807753
190.5,-0.983254908
191,-0.981627183
191.5,-0.979924705
192,-0.978147601
192.5,-0.976296007
193,-0.974370065
193.5,-0.97236992
194,-0.970295726
194.5,-0.96814764
195,-0.965925826
195.5,-0.963630453
196,-0.961261696
196.5,-0.958819735
197,-0.956304756
197.5,-0.953716951
198,-0.951056516
198.5,-0.948323655
199,-0.945518576
199.5,-0.942641491
200,-0.939692621
200.5,-0.936672189
201,-0.933580426
201.5,-0.930417568
202,-0.927183855
202.5,-0.923879533
203,-0.920504853
203.5,-0.917060074
204,-0.913545458
204.5,-0.909961271
205,-0.906307787
205.5,-0.902585284
206,-0.898794046
206.5,-0.894934362
207,-0.891006524
207.5,-0.887010833
208,-0.882947593
208.5,-0.878817113
209,-0.874619707
209.5,-0.870355696
210,-0.866025404
210.5,-0.86162916
211,-0.857167301
211.5,-0.852640164
212,-0.848048096
212.5,-0.843391446
213,-0.838670568
213.5,-0.833885822
214,-0.829037573
214.5,-0.824126189
215,-0.819152044
215.5,-0.814115518
216,-0.809016994
216.5,-0.803856861
217,-0.79863551
217.5,-0.79335334
218,-0.788010754
218.5,-0.782608157
219,-0.777145961
219.5,-0.771624583
220,-0.766044443
220.5,-0.760405966
221,-0.75470958
221.5,-0.748955721
222,-0.743144825
222.5,-0.737277337
223,-0.731353702
223.5,-0.725374371
224,-0.7193398
224.5,-0.713250449
225,-0.707106781
225.5,-0.700909264
226,-0.69465837
226.5,-0.688354576
227,-0.68199836
227.5,-0.675590208
228,-0.669130606
228.5,-0.662620048
229,-0.656059029
229.5,-0.649448048
230,-0.64278761
230.5,-0.63607822
231,-0.629320391
231.5,-0.622514637
232,-0.615661475
232.5,-0.608761429
233,-0.601815023
233.5,-0.594822787
234,-0.587785252
234.5,-0.580702956
235,-0.573576436
235.5,-0.566406237
236,-0.559192903
236.5,-0.551936985
237,-0.544639035
237.5,-0.537299608
238,-0.529919264
238.5,-0.522498565
239,-0.515038075
239.5,-0.507538363
240,-0.5
240.5,-0.49242356
241,-0.48480962
241.5,-0.47715876
242,-0.469471563
242.5,-0.461748613
243,-0.4539905
243.5,-0.446197813
244,-0.438371147
244.5,-0.430511097
245,-0.422618262
245.5,-0.414693243
246,-0.406736643
246.5,-0.398749069
247,-0.390731128
247.5,-0.382683432
248,-0.374606593
248.5,-0.366501227
249,-0.35836795
249.5,-0.350207381
250,-0.342020143
250.5,-0.333806859
251,-0.325568154
251.5,-0.317304656
252,-0.309016994
252.5,-0.3007058
253,-0.292371705
253.5,-0.284015345
254,-0.275637356
254.5,-0.267238376
255,-0.258819045
255.5,-0.250380004
256,-0.241921896
256.5,-0.233445364
257,-0.224951054
257.5,-0.216439614
258,-0.207911691
258.5,-0.199367934
259,-0.190808995
259.5,-0.182235525
260,-0.173648178
260.5,-0.165047606
261,-0.156434465
261.5,-0.147809411
262,-0.139173101
262.5,-0.130526192
263,-0.121869343
263.5,-0.113203214
264,-0.104528463
264.5,-0.095845753
265,-0.087155743
265.5,-0.078459096
266,-0.069756474
266.5,-0.06104854
267,-0.052335956
267.5,-0.043619387
268,-0.034899497
268.5,-0.026176948
269,-0.017452406
269.5,-0.008726535
270,-1.83772E-16
270.5,0.008726535
271,0.017452406
271.5,0.026176948
272,0.034899497
272.5,0.043619387
273,0.052335956
273.5,0.06104854
274,0.069756474
274.5,0.078459096
275,0.087155743
275.5,0.095845753
276,0.104528463
276.5,0.113203214
277,0.121869343
277.5,0.130526192
278,0.139173101
278.5,0.147809411
279,0.156434465
279.5,0.165047606
280,0.173648178
280.5,0.182235525
281,0.190808995
281.5,0.199367934
282,0.207911691
282.5,0.216439614
283,0.224951054
283.5,0.233445364
284,0.241921896
284.5,0.250380004
285,0.258819045
285.5,0.267238376
286,0.275637356
286.5,0.284015345
287,0.292371705
287.5,0.3007058
288,0.309016994
288.5,0.317304656
289,0.325568154
289.5,0.333806859
290,0.342020143
290.5,0.350207381
291,0.35836795
291.5,0.366501227
292,0.374606593
292.5,0.382683432
293,0.390731128
293.5,0.398749069
294,0.406736643
294.5,0.414693243
295,0.422618262
295.5,0.430511097
296,0.438371147
296.5,0.446197813
297,0.4539905
297.5,0.461748613
298,0.469471563
298.5,0.47715876
299,0.48480962
299.5,0.49242356
300,0.5
300.5,0.507538363
301,0.515038075
301.5,0.522498565
302,0.529919264
302.5,0.537299608
303,0.544639035
303.5,0.551936985
304,0.559192903
304.5,0.566406237
305,0.573576436
305.5,0.580702956
306,0.587785252
306.5,0.594822787
307,0.601815023
307.5,0.608761429
308,0.615661475
308.5,0.622514637
309,0.629320391
309.5,0.63607822
310,0.64278761
310.5,0.649448048
311,0.656059029
311.5,0.662620048
312,0.669130606
312.5,0.675590208
313,0.68199836
313.5,0.688354576
314,0.69465837
314.5,0.700909264
315,0.707106781
315.5,0.713250449
316,0.7193398
316.5,0.725374371
317,0.731353702
317.5,0.737277337
318,0.743144825
318.5,0.748955721
319,0.75470958
319.5,0.760405966
320,0.766044443
320.5,0.771624583
321,0.777145961
321.5,0.782608157
322,0.788010754
322.5,0.79335334
323,0.79863551
323.5,0.803856861
324,0.809016994
324.5,0.814115518
325,0.819152044
325.5,0.824126189
326,0.829037573
326.5,0.833885822
327,0.838670568
327.5,0.843391446
328,0.848048096
328.5,0.852640164
329,0.857167301
329.5,0.86162916
330,0.866025404
330.5,0.870355696
331,0.874619707
331.5,0.878817113
332,0.882947593
332.5,0.887010833
333,0.891006524
333.5,0.894934362
334,0.898794046
334.5,0.902585284
335,0.906307787
335.5,0.909961271
336,0.913545458
336.5,0.917060074
337,0.920504853
337.5,0.923879533
338,0.927183855
338.5,0.930417568
339,0.933580426
339.5,0.936672189
340,0.939692621
340.5,0.942641491
341,0.945518576
341.5,0.948323655
342,0.951056516
342.5,0.953716951
343,0.956304756
343.5,0.958819735
344,0.961261696
344.5,0.963630453
345,0.965925826
345.5,0.96814764
346,0.970295726
346.5,0.97236992
347,0.974370065
347.5,0.976296007
348,0.978147601
348.5,0.979924705
349,0.981627183
349.5,0.983254908
350,0.984807753
350.5,0.986285602
351,0.987688341
351.5,0.989015863
352,0.990268069
352.5,0.991444861
353,0.992546152
353.5,0.993571856
354,0.994521895
354.5,0.995396198
355,0.996194698
355.5,0.996917334
356,0.99756405
356.5,0.998134798
357,0.998629535
357.5,0.999048222
358,0.999390827
358.5,0.999657325
359,0.999847695
359.5,0.999961923
